區域,行業分類,會員編號,公司名稱,詳情網址
檳吉,文教、廣告傳播、印刷相關,NIA01260,越南越華國際學校,https://btbvn.vn/NIA01260
檳吉,文教、廣告傳播、印刷相關,NIA01189,國立中興大學EMBA越南台商專班,https://btbvn.vn/NIA01189
檳吉,文教、廣告傳播、印刷相關,NIA01090,CCV 胤齊多媒體廣告行銷公司,https://btbvn.vn/NIA01090
檳吉,文教、廣告傳播、印刷相關,NIA01622,AITEC科技責任有限公司,https://btbvn.vn/NIA01622
檳吉,文教、廣告傳播、印刷相關,NIA01563,鴻利網版印刷股份有限公司,https://btbvn.vn/NIA01563
檳吉,文教、廣告傳播、印刷相關,NIA01575,綠境ESG顧問股份有限公司,https://btbvn.vn/NIA01575
檳吉,運動休閒及器材,NIA00280,越盛股份有限公司,https://btbvn.vn/NIA00280
檳吉,運動休閒及器材,NIA01439,拓凱越南責任有限公司,https://btbvn.vn/NIA01439
檳吉,運動休閒及器材,NIB01593,金冠國際（MPF）越南責任有限公司,https://btbvn.vn/NIB01593
檳吉,運動休閒及器材,NIA00448,越南德御責任有限公司,https://btbvn.vn/NIA00448
檳吉,運動休閒及器材,NIA01231,越克運動用品有限公司,https://btbvn.vn/NIA01231
檳吉,運動休閒及器材,NIA01028,"VISTARR SPORTS CO.,LTD",https://btbvn.vn/NIA01028
檳吉,運動休閒及器材,NIA00849,億明責任有限公司,https://btbvn.vn/NIA00849
檳吉,運動休閒及器材,NIA00861,保聯企業股份有限公司,https://btbvn.vn/NIA00861
檳吉,運動休閒及器材,NIA00882,GJD 國際責任有限公司,https://btbvn.vn/NIA00882
檳吉,運動休閒及器材,NIA00939,全能運動投資責任有限公司,https://btbvn.vn/NIA00939
檳吉,運動休閒及器材,NIA01550,光晏越南責任有限公司,https://btbvn.vn/NIA01550
檳吉,日用品製造及銷售,NIA00185,富山春興業股份有限公司,https://btbvn.vn/NIA00185
檳吉,日用品製造及銷售,NIA00256,大福金紙有限公司,https://btbvn.vn/NIA00256
檳吉,日用品製造及銷售,NIA00380,"OMA INDUSTRIAL CO.,LTD",https://btbvn.vn/NIA00380
檳吉,日用品製造及銷售,NIA01437,利得雅越南股份有限公司,https://btbvn.vn/NIA01437
檳吉,日用品製造及銷售,NIA00447,鑫榮藝品責任有限公司,https://btbvn.vn/NIA00447
檳吉,日用品製造及銷售,NIA00518,江玥金屬股份公司,https://btbvn.vn/NIA00518
檳吉,日用品製造及銷售,NIA00540,金富裕責任有限公司,https://btbvn.vn/NIA00540
檳吉,日用品製造及銷售,NIA01266,綠成工業責任有限公司,https://btbvn.vn/NIA01266
檳吉,日用品製造及銷售,NIA01027,傑合文具（越南）股份有限公司,https://btbvn.vn/NIA01027
檳吉,日用品製造及銷售,NIA01018,"KI-WORKS VIETNAM CO.,LTD",https://btbvn.vn/NIA01018
檳吉,日用品製造及銷售,NIA00853,東昇責任有限公司,https://btbvn.vn/NIA00853
檳吉,日用品製造及銷售,NIA00940,瑋柏工業有限公司,https://btbvn.vn/NIA00940
檳吉,日用品製造及銷售,NIA00926,ACE ELITE CO. LTD,https://btbvn.vn/NIA00926
檳吉,日用品製造及銷售,NIA01524,金美電機貿易責任有限公司,https://btbvn.vn/NIA01524
檳吉,傢俱及材料,NIA0007,富盛泡棉股份有限公司,https://btbvn.vn/NIA0007
檳吉,傢俱及材料,NIA00038,太平洋木業公司,https://btbvn.vn/NIA00038
檳吉,傢俱及材料,NIA00059,金府國際傢俱股份有限公司,https://btbvn.vn/NIA00059
檳吉,傢俱及材料,NIA00062,楊成木業國際股份有限公司,https://btbvn.vn/NIA00062
檳吉,傢俱及材料,NIA00086,林達興實業有限公司,https://btbvn.vn/NIA00086
檳吉,傢俱及材料,NIA01506,平陽錦林責任有限公司,https://btbvn.vn/NIA01506
檳吉,傢俱及材料,NIA00120,興旺責任有限公司,https://btbvn.vn/NIA00120
檳吉,傢俱及材料,NIA00139,順隆木業股份有限公司,https://btbvn.vn/NIA00139
檳吉,傢俱及材料,NIA00149,越永進木業有限公司,https://btbvn.vn/NIA00149
檳吉,傢俱及材料,NIA00157,欣元記木業(越南)責任有限公司,https://btbvn.vn/NIA00157
檳吉,傢俱及材料,NIA00159,木川責任有限公司,https://btbvn.vn/NIA00159
檳吉,傢俱及材料,NIA00160,日祥責任有限公司,https://btbvn.vn/NIA00160
檳吉,傢俱及材料,NIA00211,筆聖企業有限公司,https://btbvn.vn/NIA00211
檳吉,傢俱及材料,NIA01468,永大國際有限公司,https://btbvn.vn/NIA01468
檳吉,傢俱及材料,NIA00220,國瀚企業股份有限公司,https://btbvn.vn/NIA00220
檳吉,傢俱及材料,NIA00225,宜興國際責任有限公司,https://btbvn.vn/NIA00225
檳吉,傢俱及材料,NIA00517,伊斯達責任有限公司,https://btbvn.vn/NIA00517
檳吉,傢俱及材料,NIA00247,上順木業公司,https://btbvn.vn/NIA00247
檳吉,傢俱及材料,NIA00250,緯樹(越南)股份有限公司,https://btbvn.vn/NIA00250
檳吉,傢俱及材料,NIA00261,溫伯頓國際股份有限公司,https://btbvn.vn/NIA00261
檳吉,傢俱及材料,NIA00277,廣進研磨科技有限公司,https://btbvn.vn/NIA00277
檳吉,傢俱及材料,NIA00312,聯興企業有限公司,https://btbvn.vn/NIA00312
檳吉,傢俱及材料,NIA00314,坤新木業(越南)責任有限公司,https://btbvn.vn/NIA00314
檳吉,傢俱及材料,NIA00316,凱勝I傢具（越南）責任有限公司,https://btbvn.vn/NIA00316
檳吉,傢俱及材料,NIA00362,越南上林責任有限公司,https://btbvn.vn/NIA00362
檳吉,傢俱及材料,NIA00377,建山木業傢俱有限公司,https://btbvn.vn/NIA00377
檳吉,傢俱及材料,NIA00394,鼎爵實業股份有限公司,https://btbvn.vn/NIA00394
檳吉,傢俱及材料,NIA00412,維鴻明式傢俱公司/  維鴻良威保全公司,https://btbvn.vn/NIA00412
檳吉,傢俱及材料,NIA01433,越南永大树脂有限公司,https://btbvn.vn/NIA01433
檳吉,傢俱及材料,NIA00438,懋森實業有限公司,https://btbvn.vn/NIA00438
檳吉,傢俱及材料,NIA01427,恆勝責任有限公司,https://btbvn.vn/NIA01427
檳吉,傢俱及材料,NIA00336,百藝傢俱有限公司,https://btbvn.vn/NIA00336
檳吉,傢俱及材料,NIA00453,藤田傢俱(股)有限公司,https://btbvn.vn/NIA00453
檳吉,傢俱及材料,NIA01614,越南美佳家居有限公司,https://btbvn.vn/NIA01614
檳吉,傢俱及材料,NIA00487,儂根資源股份有限公司,https://btbvn.vn/NIA00487
檳吉,傢俱及材料,NIA00488,越南歐旻傢俱股份有限公司,https://btbvn.vn/NIA00488
檳吉,傢俱及材料,NIA01384,南寶-納路漆越南有限公司,https://btbvn.vn/NIA01384
檳吉,傢俱及材料,NIA00512,加興興業(越南)責任有限公司,https://btbvn.vn/NIA00512
檳吉,傢俱及材料,NIA01329,越南永翔塗料責任有限公司,https://btbvn.vn/NIA01329
檳吉,傢俱及材料,NIA01355,越南金甜貿易公司,https://btbvn.vn/NIA01355
檳吉,傢俱及材料,NIA01236,優盛責任有限公司,https://btbvn.vn/NIA01236
檳吉,傢俱及材料,NIA01220,偉德責任有限公司,https://btbvn.vn/NIA01220
檳吉,傢俱及材料,NIA00607,名益木業責任有限公司,https://btbvn.vn/NIA00607
檳吉,傢俱及材料,NIA00935,國升興業有限公司,https://btbvn.vn/NIA00935
檳吉,傢俱及材料,NIA01631,越南權昱工業責任有限公司,https://btbvn.vn/NIA01631
檳吉,傢俱及材料,NIA00641,金寶責任有限公司,https://btbvn.vn/NIA00641
檳吉,傢俱及材料,NIA00743,明耀木業(越南)股份有限公司,https://btbvn.vn/NIA00743
檳吉,傢俱及材料,NIA00988,弘易責任有限公司,https://btbvn.vn/NIA00988
檳吉,傢俱及材料,NIA00878,義大利門板有限公司,https://btbvn.vn/NIA00878
檳吉,傢俱及材料,NIA00905,井得工業責任有限公司,https://btbvn.vn/NIA00905
檳吉,傢俱及材料,NIA00082,振傑股份公司,https://btbvn.vn/NIA00082
檳吉,傢俱及材料,NIA00993,昌輝五金沖壓鐵管傢俱有限公司,https://btbvn.vn/NIA00993
檳吉,傢俱及材料,NIA01620,銘友興業責任有限公司,https://btbvn.vn/NIA01620
檳吉,機械機電及工業用相關產品,NIA01518,億立影視科技(越南)責任有限公司,https://btbvn.vn/NIA01518
檳吉,機械機電及工業用相關產品,NIA01597,力達台灣空氣壓機有限公司,https://btbvn.vn/NIA01597
檳吉,機械機電及工業用相關產品,NIA01610,南鈺泵浦責任有限公司,https://btbvn.vn/NIA01610
檳吉,機械機電及工業用相關產品,NIA01486,啟銓熱處理工業有限公司,https://btbvn.vn/NIA01486
檳吉,機械機電及工業用相關產品,NIB01474,越南中望軟件有限公司,https://btbvn.vn/NIB01474
檳吉,機械機電及工業用相關產品,NIA00163,冠賢機電股份有限公司,https://btbvn.vn/NIA00163
檳吉,機械機電及工業用相關產品,NIA01464,GSD 環境科技越南責任有限公司,https://btbvn.vn/NIA01464
檳吉,機械機電及工業用相關產品,NIA01461,震雄機械越南有限公司,https://btbvn.vn/NIA01461
檳吉,機械機電及工業用相關產品,NIA00246,鉅大盛股份公司,https://btbvn.vn/NIA00246
檳吉,機械機電及工業用相關產品,NIA01612,仲元機械股份有限公司,https://btbvn.vn/NIA01612
檳吉,機械機電及工業用相關產品,NIA00291,越揚工業股份有限公司,https://btbvn.vn/NIA00291
檳吉,機械機電及工業用相關產品,NIA00306,科華焊切設備貿易服務責任有限公司,https://btbvn.vn/NIA00306
檳吉,機械機電及工業用相關產品,NIA00317,越晟化學有限公司,https://btbvn.vn/NIA00317
檳吉,機械機電及工業用相關產品,NIA00328,長鴻工程責任有限公司,https://btbvn.vn/NIA00328
檳吉,機械機電及工業用相關產品,NIA00343,越南良機實業有限公司,https://btbvn.vn/NIA00343
檳吉,機械機電及工業用相關產品,NIA00368,伸興工業責任有限公司,https://btbvn.vn/NIA00368
檳吉,機械機電及工業用相關產品,NIA00371,廣聯天車電梯責任有限公司,https://btbvn.vn/NIA00371
檳吉,機械機電及工業用相關產品,NIA00396,越一工業股份有限公司,https://btbvn.vn/NIA00396
檳吉,機械機電及工業用相關產品,NIA00411,東昌系統工程責任有限公司,https://btbvn.vn/NIA00411
檳吉,機械機電及工業用相關產品,NIA00418,高興貿易責任有限公司,https://btbvn.vn/NIA00418
檳吉,機械機電及工業用相關產品,NIA00443,銀泰責任有限公司,https://btbvn.vn/NIA00443
檳吉,機械機電及工業用相關產品,NIB01410,越南永興有限公司,https://btbvn.vn/NIB01410
檳吉,機械機電及工業用相關產品,NIB01398,金蓮花環保責任有公司,https://btbvn.vn/NIB01398
檳吉,機械機電及工業用相關產品,NIA00473,志豪貿易責任有限公司,https://btbvn.vn/NIA00473
檳吉,機械機電及工業用相關產品,NIA00485,達建實業股份有限公司,https://btbvn.vn/NIA00485
檳吉,機械機電及工業用相關產品,NIA00491,SWAN 工業(越南)責任有限公司,https://btbvn.vn/NIA00491
檳吉,機械機電及工業用相關產品,NIA01377,FILTRAFINE  責任有限公司 ( 旭然國際股份有限公司),https://btbvn.vn/NIA01377
檳吉,機械機電及工業用相關產品,NIA01375,東元(越南)電機責任有限公司平陽分公司,https://btbvn.vn/NIA01375
檳吉,機械機電及工業用相關產品,NIA01616,達詳自動化股份有限公司,https://btbvn.vn/NIA01616
檳吉,機械機電及工業用相關產品,NIA01580,台中精機廠股份有限公司,https://btbvn.vn/NIA01580
檳吉,機械機電及工業用相關產品,NIA01322,傑龍股份有限公司,https://btbvn.vn/NIA01322
檳吉,機械機電及工業用相關產品,NIA00539,越南陸發機械責任有限公司,https://btbvn.vn/NIA00539
檳吉,機械機電及工業用相關產品,NIA00557,南生泵浦責任有限公司,https://btbvn.vn/NIA00557
檳吉,機械機電及工業用相關產品,NIA00589,裕豐電機工業有限公司,https://btbvn.vn/NIA00589
檳吉,機械機電及工業用相關產品,NIB01249,MESSER VIETNAM INDUSTRIAL GASES COMPANY LIMITED,https://btbvn.vn/NIB01249
檳吉,機械機電及工業用相關產品,NIA00595,大亞(越南)電線電纜股份公司,https://btbvn.vn/NIA00595
檳吉,機械機電及工業用相關產品,NIA01245,海天射出機越南台商部,https://btbvn.vn/NIA01245
檳吉,機械機電及工業用相關產品,NIA01240,CIG科技有限公司 (擎億),https://btbvn.vn/NIA01240
檳吉,機械機電及工業用相關產品,NIA00422,大同公司越南代表處,https://btbvn.vn/NIA00422
檳吉,機械機電及工業用相關產品,NIA01218,越南協旭機械有限公司,https://btbvn.vn/NIA01218
檳吉,機械機電及工業用相關產品,NIB01199,佑吉電機 (越南) 責任有限公司,https://btbvn.vn/NIB01199
檳吉,機械機電及工業用相關產品,NIA00759,堃霖機電空調責任有限公司,https://btbvn.vn/NIA00759
檳吉,機械機電及工業用相關產品,NIA01155,力菱機電事業股份有限公司（越南）,https://btbvn.vn/NIA01155
檳吉,機械機電及工業用相關產品,NIA01361,泰嘉粉末冶金有限公司(越南),https://btbvn.vn/NIA01361
檳吉,機械機電及工業用相關產品,NIA01136,力錩叉車(台灣台勵福堆高機越南總代理),https://btbvn.vn/NIA01136
檳吉,機械機電及工業用相關產品,NIA00292,國豐越南責任有限公司,https://btbvn.vn/NIA00292
檳吉,機械機電及工業用相關產品,NIA01119,榮輪責任有限公司 SR SUNTOUR,https://btbvn.vn/NIA01119
檳吉,機械機電及工業用相關產品,NIA00622,鈺將製冷(越南)責任有限公司,https://btbvn.vn/NIA00622
檳吉,機械機電及工業用相關產品,NIA00635,越南HERMES精機責任公司(漢鐘越南廠),https://btbvn.vn/NIA00635
檳吉,機械機電及工業用相關產品,NIA01085,東元科技(越南)責任有限公司,https://btbvn.vn/NIA01085
檳吉,機械機電及工業用相關產品,NIA01079,白木屋責任有限公司,https://btbvn.vn/NIA01079
檳吉,機械機電及工業用相關產品,NIA01560,兆順科技有限公司,https://btbvn.vn/NIA01560
檳吉,機械機電及工業用相關產品,NIA01626,健和興端子股份越南有限公司,https://btbvn.vn/NIA01626
檳吉,機械機電及工業用相關產品,NIA00717,越南吉田精密有限公司,https://btbvn.vn/NIA00717
檳吉,機械機電及工業用相關產品,NIB01029,中國合力叉車（越南）銷售公司,https://btbvn.vn/NIB01029
檳吉,機械機電及工業用相關產品,NIA00821,成銘機電空調工程公司,https://btbvn.vn/NIA00821
檳吉,機械機電及工業用相關產品,NIA01005,越南HCP責任有限公司,https://btbvn.vn/NIA01005
檳吉,機械機電及工業用相關產品,NIA00838,延隆商業責任有限公司,https://btbvn.vn/NIA00838
檳吉,機械機電及工業用相關產品,NIA00842,越南東菱責任有限公司,https://btbvn.vn/NIA00842
檳吉,機械機電及工業用相關產品,NIA00849,億明責任有限公司,https://btbvn.vn/NIA00849
檳吉,機械機電及工業用相關產品,NIA00865,永裕電鍍機械廠,https://btbvn.vn/NIA00865
檳吉,機械機電及工業用相關產品,NIA00881,吉風空壓機械有限公司,https://btbvn.vn/NIA00881
檳吉,機械機電及工業用相關產品,NIA00902,越克責任有限公司,https://btbvn.vn/NIA00902
檳吉,機械機電及工業用相關產品,NIA01519,神盟超技股份有限公司,https://btbvn.vn/NIA01519
檳吉,機械機電及工業用相關產品,NIA01524,金美電機貿易責任有限公司,https://btbvn.vn/NIA01524
檳吉,機械機電及工業用相關產品,NIA01605,明陽企業責任有限公司,https://btbvn.vn/NIA01605
檳吉,機械機電及工業用相關產品,NIA01607,越南精銳科技股份有限公司,https://btbvn.vn/NIA01607
檳吉,機械機電及工業用相關產品,NIA01609,越南固安力機械商業服務有限公司,https://btbvn.vn/NIA01609
檳吉,機械機電及工業用相關產品,NIA01408,台灣捷豹總代理,https://btbvn.vn/NIA01408
檳吉,機械機電及工業用相關產品,NIA01603,世高股份公司,https://btbvn.vn/NIA01603
檳吉,機械機電及工業用相關產品,NIB01601,華和（越南）商貿有限公司,https://btbvn.vn/NIB01601
檳吉,機械機電及工業用相關產品,NIA01550,光晏越南責任有限公司,https://btbvn.vn/NIA01550
檳吉,機械機電及工業用相關產品,NIA01630,龍佑科技機械有限公司,https://btbvn.vn/NIA01630
檳吉,機械機電及工業用相關產品,NIB01553,友圓實業越南分公司,https://btbvn.vn/NIB01553
檳吉,機械機電及工業用相關產品,NIA01561,海霖強工程及商貿責任有限公司,https://btbvn.vn/NIA01561
檳吉,機械機電及工業用相關產品,NIA01142,陽光市集,https://btbvn.vn/NIA01142
檳吉,機械機電及工業用相關產品,NIB01569,盈發達建築有限公司,https://btbvn.vn/NIB01569
檳吉,汽機車及零配件生產維修與銷售,NIA01514,興一企業股份有限公司,https://btbvn.vn/NIA01514
檳吉,汽機車及零配件生產維修與銷售,NIA00155,旺昇國際股份有限公司,https://btbvn.vn/NIA00155
檳吉,汽機車及零配件生產維修與銷售,NIB01474,越南中望軟件有限公司,https://btbvn.vn/NIB01474
檳吉,汽機車及零配件生產維修與銷售,NIA01612,仲元機械股份有限公司,https://btbvn.vn/NIA01612
檳吉,汽機車及零配件生產維修與銷售,NIA01616,達詳自動化股份有限公司,https://btbvn.vn/NIA01616
檳吉,汽機車及零配件生產維修與銷售,NIA00531,越興精密責任有限公司,https://btbvn.vn/NIA00531
檳吉,汽機車及零配件生產維修與銷售,NIA01247,引發實業有限公司,https://btbvn.vn/NIA01247
檳吉,汽機車及零配件生產維修與銷售,NIA01236,優盛責任有限公司,https://btbvn.vn/NIA01236
檳吉,汽機車及零配件生產維修與銷售,NIA01576,越南鼎特力科科技有限公司,https://btbvn.vn/NIA01576
